Initial configuration

10400   atoms

7 atom types

-74.0 74.0 xlo xhi 
-74.0 74.0 ylo yhi 
-10.0 10.0 zlo zhi 

Masses

1 1
2 0.1
3 0.1
4 0.1
5 0.1
6 0.1
7 0.1

Atoms # molecular

40 3 1 15.5105 61.5570 -0.1340
41 3 1 15.9357 60.9967 -0.1340
42 3 1 16.3609 60.4364 -0.1340
43 3 1 14.7754 60.8715 -0.1340
44 3 1 15.5029 59.9129 -0.1340
45 3 1 14.0403 60.1860 -0.1340
46 3 1 14.6448 59.3894 -0.1340
47 3 2 15.2082 61.9553 -0.1340
48 3 3 16.6632 60.0381 -0.1340
49 3 4 14.4731 61.2698 -0.1340
50 3 5 15.8051 59.5146 -0.1340
51 3 6 13.7380 60.5843 -0.1340
52 3 7 14.9471 58.9911 -0.1340
53 4 1 4.8629 -52.7676 -0.1340
54 4 1 4.3237 -52.3159 -0.1340
55 4 1 3.7845 -51.8643 -0.1340
56 4 1 5.4271 -51.9357 -0.1340
57 4 1 4.5046 -51.1629 -0.1340
58 4 1 5.9912 -51.1038 -0.1340
59 4 1 5.2246 -50.4616 -0.1340
60 4 2 5.2462 -53.0886 -0.1340
61 4 3 3.4012 -51.5432 -0.1340
62 4 4 5.8104 -52.2567 -0.1340
63 4 5 4.1213 -50.8419 -0.1340
64 4 6 6.3745 -51.4248 -0.1340
65 4 7 4.8413 -50.1406 -0.1340
66 5 1 53.3579 21.5861 -0.1340
67 5 1 53.4889 20.8950 -0.1340
68 5 1 53.6199 20.2039 -0.1340
69 5 1 52.3944 21.2999 -0.1340
70 5 1 52.6185 20.1176 -0.1340
71 5 1 51.4308 21.0137 -0.1340
72 5 1 51.6171 20.0312 -0.1340
73 5 2 53.2648 22.0773 -0.1340
74 5 3 53.7131 19.7127 -0.1340
75 5 4 52.3012 21.7911 -0.1340
76 5 5 52.7116 19.6263 -0.1340
77 5 6 51.3377 21.5050 -0.1340
78 5 7 51.7102 19.5400 -0.1340
79 6 1 43.6736 9.9286 -0.1340
80 6 1 44.2304 9.4988 -0.1340
81 6 1 44.7872 9.0690 -0.1340
82 6 1 43.1430 9.0749 -0.1340
83 6 1 44.0956 8.3396 -0.1340
84 6 1 42.6125 8.2211 -0.1340
85 6 1 43.4041 7.6101 -0.1340
86 6 2 43.2778 10.2341 -0.1340
87 6 3 45.1830 8.7635 -0.1340
88 6 4 42.7472 9.3804 -0.1340
89 6 5 44.4914 8.0340 -0.1340
90 6 6 42.2167 8.5267 -0.1340
91 6 7 43.7999 7.3046 -0.1340
92 7 1 -33.7467 0.6976 -0.1340
93 7 1 -34.4191 0.9040 -0.1340
94 7 1 -35.0915 1.1104 -0.1340
95 7 1 -33.5504 1.6834 -0.1340
96 7 1 -34.7008 2.0365 -0.1340
97 7 1 -33.3542 2.6692 -0.1340
98 7 1 -34.3102 2.9626 -0.1340
99 7 2 -33.2687 0.5508 -0.1340
100 7 3 -35.5695 1.2571 -0.1340
101 7 4 -33.0724 1.5367 -0.1340
102 7 5 -35.1788 2.1832 -0.1340
103 7 6 -32.8762 2.5225 -0.1340
104 7 7 -34.7882 3.1094 -0.1340
105 8 1 57.2486 22.4741 -0.1340
106 8 1 57.1013 23.1619 -0.1340
107 8 1 56.9540 23.8497 -0.1340
108 8 1 58.2051 22.7829 -0.1340
109 8 1 57.9531 23.9596 -0.1340
110 8 1 59.1617 23.0918 -0.1340
111 8 1 58.9523 24.0696 -0.1340
112 8 2 57.3533 21.9852 -0.1340
113 8 3 56.8493 24.3386 -0.1340
114 8 4 58.3099 22.2940 -0.1340
115 8 5 57.8484 24.4486 -0.1340
116 8 6 59.2664 22.6029 -0.1340
117 8 7 58.8476 24.5585 -0.1340
118 9 1 -15.7318 -60.1711 -0.1340
119 9 1 -16.1894 -59.6369 -0.1340
120 9 1 -16.6471 -59.1028 -0.1340
121 9 1 -15.0386 -59.4432 -0.1340
122 9 1 -15.8215 -58.5294 -0.1340
123 9 1 -14.3453 -58.7154 -0.1340
124 9 1 -14.9960 -57.9560 -0.1340
125 9 2 -15.4065 -60.5508 -0.1340
126 9 3 -16.9724 -58.7231 -0.1340
127 9 4 -14.7132 -59.8229 -0.1340
128 9 5 -16.1468 -58.1497 -0.1340
129 9 6 -14.0200 -59.0951 -0.1340
130 9 7 -15.3213 -57.5763 -0.1340
131 10 1 46.4453 -70.0827 -0.1340
132 10 1 46.3853 -70.7835 -0.1340
133 10 1 46.3253 -71.4843 -0.1340
134 10 1 45.4402 -70.0987 -0.1340
135 10 1 45.3376 -71.2977 -0.1340
136 10 1 44.4352 -70.1147 -0.1340
137 10 1 44.3499 -71.1111 -0.1340
138 10 2 46.4879 -69.5845 -0.1340
139 10 3 46.2826 -71.9825 -0.1340
140 10 4 45.4829 -69.6005 -0.1340
141 10 5 45.2949 -71.7959 -0.1340
