# MolID	Frame0	Frame1	Frame2	Frame3	Frame4	Frame5	Frame6	Frame7	Frame8	Frame9	Frame10	Frame11	Frame12	Frame13	Frame14
369	3	4	4	4	3	4	4	4	3	4	4	4	4	4	4
370	1	4	4	3	3	4	4	4	3	4	4	4	4	4	4
371	1	4	4	4	3	4	4	4	3	4	4	4	4	4	4
372	1	4	4	4	3	4	4	4	3	4	4	4	4	4	4
373	1	4	4	4	3	4	4	4	3	4	4	4	4	4	4
374	1	4	4	4	3	4	4	4	3	4	4	4	4	4	4
375	1	4	4	4	3	4	4	4	3	4	4	4	4	4	4
376	1	4	4	4	3	4	4	4	3	4	4	4	4	4	4
377	1	4	4	4	3	4	4	4	3	4	4	4	4	4	4
378	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
379	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
380	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
381	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
382	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
383	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
384	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
385	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
386	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
387	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
388	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
389	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
390	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
391	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
392	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
393	1	1	4	4	4	4	4	4	4	4	4	4	4	4	4
394	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
395	1	1	4	4	4	4	4	4	4	4	4	4	4	4	4
396	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
397	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
398	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
399	1	1	4	4	4	4	4	4	4	4	4	4	4	4	4
400	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
401	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
402	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
403	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4
404	1	1	4	4	4	4	4	4	4	4	4	4	4	4	4
405	1	4	4	3	4	4	4	4	3	4	4	4	4	4	4
406	1	4	4	3	4	4	4	4	3	4	4	4	4	4	4
407	1	4	4	3	4	4	4	4	3	4	4	4	4	4	4
408	1	4	4	1	4	4	4	4	3	4	4	4	4	4	4
